student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,device1_type,device1_brand,device1_year,device2_type,device2_brand,device2_year,addr_postal,addr_city,addr_district
82,Karen Baker MD ,0,Female,60.0,Unknown,Kristinabury,paul48@brown.com,1974-09-10 00:00:00,Data Science,0.0,active,0.0,average,68.0,,UZ 100855 Tashkent Lake Tyler,"['garden', 'possible']",1.0,4.0,4.0,"['after', 'similar']",4.0,349.0,536.0,laptop,Dell,2019.0,phone,Samsung,2022.0,100855,Unknown,Unknown
83,Unknown,18,Unknown,0.0,+9768338760,Ayershaven,Unknown,1995-04-15 05:21:46,Unknown,0.0,inactive,0.0,good,172.0,2000-09-03 00:00:00,"Apartment 18, Tarafurt district, Tashkent, UZ, 100739","['actually', 'commercial']",1.0,3.0,5.0,"['example', 'defense']",1.0,1111.0,456.0,laptop,HP,2023.0,phone,Apple,2023.0,100739,Tashkent, Tarafurt district
84,Michael Jenkins ,18,Female,68.0,+8644135870,New Brenda,mcolon@gmail.com,2002-11-25 00:00:00,Unknown,0.0,inactive,0.0,average,284.0,2008-04-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","['collection', 'single']",4.0,4.0,1.0,"['expect', 'fall']",5.0,675.0,1465.0,laptop,Dell,2020.0,phone,Apple,2019.0,Unknown,Unknown,Unknown
85,Unknown,21,Male,75.0,+0010925477688,New Nicoleside,Unknown,1996-10-08 21:47:00,Data Science,0.0,inactive,0.0,  excellent  ,9500.0,1994-05-31 00:00:00,"33084 Williams Point, Jesusborough",,,,,,,,,,,,,,,33084,Jesusborough,Unknown
86,Mario Ramirez,22,Unknown,0.0,Unknown,Deannachester,Unknown,,Unknown,0.0,pending,0.0,None,11100.0,1984-03-09 07:06:32,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
87,Kyle Doyle,0,Unknown,0.0,Unknown,Powersland,Unknown,2001-11-27 00:00:00,Data Science,0.0,inactive,0.0,None,66.0,2016-05-02 00:00:00,"South Jacobview 25-kv, dom 42, Tashkent","['example', 'break']",3.0,4.0,3.0,"['PM', 'structure']",4.0,491.0,426.0,laptop,Lenovo,2024.0,phone,Xiaomi,2018.0,Unknown,Tashkent,Unknown
88,Hannah Montes,21,Unknown,0.0,Unknown,South Thomas,Unknown,2008-07-18 06:10:35,Unknown,68.0,active,3.81,None,110.0,,UZ 100240 Tashkent Charlesshire,"['dream', 'forward']",5.0,5.0,2.0,"['like', 'clear']",5.0,626.0,1045.0,laptop,Dell,2018.0,phone,Apple,2023.0,100240,Unknown,Unknown
89,James Weaver ,22,Female,0.0,+4800269976,West Jonathan,Unknown,2000-04-09 11:39:29,Python,0.0,pending,0.0,None,149.0,,"Apartment 8, South Christina district, Tashkent, UZ, 100031","['anything', 'catch']",1.0,2.0,2.0,"['like', 'how']",4.0,503.0,394.0,laptop,Dell,2019.0,phone,Apple,2020.0,100031,Tashkent, South Christina district
90,Johnny Nguyen ,20,Male,0.0,Unknown,West Henrymouth,sherrimanning@gmail.com,2004-08-30 00:00:00,Unknown,0.0,inactive,0.0,  excellent  ,288.0,2003-03-15 05:06:48,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
91,Barry Cooper,0,Unknown,82.0,+0016760178005,Georgeshire,Unknown,2018-05-23 00:00:00,Unknown,0.0,active,2.48,  excellent  ,283.0,1997-11-24 00:00:00,"Apartment 15, North Nicholas district, Tashkent, UZ, 100716",,,,,,,,,,,,,,,100716,Tashkent, North Nicholas district
92,Peter Rogers,18,Female,0.0,Unknown,Tonytown,Unknown,1971-12-22 21:02:00,Unknown,0.0,active,0.0,  excellent  ,260.0,1997-07-15 00:00:00,"East Joshuaton 6-kv, dom 44, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
93,Samantha Garcia,0,Unknown,0.0,Unknown,Port Jeremyburgh,Unknown,,Data Science,89.0,pending,0.0,  excellent  ,195.0,2017-01-31 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
94,Unknown,21,Female,0.0,Unknown,West Bryanburgh,Unknown,2015-09-14 00:00:00,Unknown,0.0,pending,3.72,good,51.0,1995-10-29 00:00:00,"3646 Micheal Place, Port Douglas","['fly', 'me']",5.0,1.0,3.0,"['ago', 'per']",2.0,1215.0,272.0,laptop,HP,2022.0,phone,Xiaomi,2020.0,Unknown,Port Douglas,Unknown
95,Unknown,19,Male,82.0,Unknown,Leechester,Unknown,2012-11-23 00:00:00,Data Science,0.0,pending,4.44,good,144.0,1987-03-21 11:08:51,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
96,Joel Cantrell ,18,Female,91.0,+6998687229,Duncanshire,john55@cox-horne.org,1984-10-14 00:00:00,Unknown,0.0,inactive,0.0,average,295.0,1971-02-21 00:00:00,"902 Wiggins Mill, East Susan","['skill', 'continue']",1.0,5.0,4.0,"['actually', 'condition']",3.0,1454.0,391.0,laptop,HP,2023.0,phone,Apple,2020.0,Unknown,East Susan,Unknown
97,Unknown,19,Unknown,0.0,Unknown,Port Donald,Unknown,1985-11-17 11:43:00,Unknown,0.0,pending,0.0,  excellent  ,106.0,1973-10-17 05:45:10,UZ 100535 Tashkent South Jasonfurt,,,,,,,,,,,,,,,100535,Unknown,Unknown
98,Kathy Massey,0,Female,0.0,+0019434844684,Eddiefort,Unknown,1978-04-22 07:43:00,Unknown,0.0,inactive,0.0,average,251.0,2002-05-04 00:00:00,UZ 100126 Tashkent South Teresafurt,,,,,,,,,,,,,,,100126,Unknown,Unknown
99,Christopher Williams,22,Male,0.0,+11363137124,Meganfort,Unknown,,Unknown,0.0,active,0.0,average,265.0,1992-01-07 00:00:00,"BROKEN,ADDRESS,DATA,,,","['never', 'agent']",5.0,4.0,3.0,"['necessary', 'billion']",2.0,1201.0,1493.0,laptop,Lenovo,2024.0,phone,Xiaomi,2024.0,Unknown,Unknown,Unknown
100,Unknown,18,Unknown,91.0,+12117688641,West Jacqueline,Unknown,,Unknown,0.0,pending,0.0,  excellent  ,145.0,,UZ 100196 Tashkent West Dawnport,"['Mrs', 'director']",4.0,1.0,2.0,"['need', 'relationship']",4.0,281.0,791.0,laptop,Dell,2015.0,phone,Xiaomi,2022.0,100196,Unknown,Unknown
101,Sharon Rodriguez,18,Male,93.0,Unknown,Tammytown,Unknown,1990-05-01 02:46:14,Unknown,0.0,pending,0.0,  excellent  ,169.0,2009-11-18 03:15:00,"4414 Jessica Mountains Apt. 231, Evansfort","['watch', 'movement']",4.0,5.0,4.0,"['morning', 'garden']",3.0,1483.0,283.0,laptop,HP,2018.0,phone,Samsung,2022.0,Unknown,Evansfort,Unknown
102,Gary Allison ,18,Unknown,0.0,+0526390071,Michaelmouth,Unknown,1985-09-26 10:21:00,Python,0.0,pending,0.0,good,26100.0,2007-12-22 20:55:40,"BROKEN,ADDRESS,DATA,,,","['always', 'wife']",2.0,3.0,1.0,"['several', 'federal']",5.0,744.0,1338.0,laptop,Dell,2016.0,phone,Samsung,2020.0,Unknown,Unknown,Unknown
103,Barbara Goodman ,0,Female,0.0,Unknown,West Sergiochester,emilycarson@hotmail.com,,Unknown,0.0,pending,0.0,  excellent  ,189.0,1986-05-30 00:00:00,"BROKEN,ADDRESS,DATA,,,","['final', 'son']",5.0,5.0,4.0,"['process', 'include']",0.0,1376.0,1070.0,laptop,Lenovo,2018.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
104,Melissa Crane,20,Female,81.0,+4090363015,Colemanland,Unknown,1970-12-20 00:00:00,Unknown,0.0,active,0.0,good,198.0,2004-04-12 23:36:00,UZ 100349 Tashkent New Heather,"['none', 'child']",3.0,3.0,4.0,"['community', 'sound']",1.0,361.0,403.0,laptop,HP,2016.0,phone,Xiaomi,2023.0,100349,Unknown,Unknown
105,Unknown,19,Female,77.0,Unknown,Lake Jerry,davidsavage@yahoo.com,,Unknown,0.0,inactive,0.0,average,85.0,,"West Billy 17-kv, dom 10, Tashkent","['plan', 'why']",4.0,3.0,4.0,"['administration', 'the']",3.0,282.0,598.0,laptop,Dell,2022.0,phone,Samsung,2022.0,Unknown,Tashkent,Unknown
106,Jeanette Harmon ,20,Unknown,81.0,+2956182527,Bowerschester,Unknown,,Data Science,82.0,active,0.0,  excellent  ,23500.0,,"Apartment 32, Port Kyleburgh district, Tashkent, UZ, 100452",,,,,,,,,,,,,,,100452,Tashkent, Port Kyleburgh district
107,Unknown,20,Female,89.0,Unknown,Port Bonniestad,christinaclark@hotmail.com,1982-02-17 00:00:00,Unknown,0.0,inactive,0.0,  excellent  ,192.0,,"New Amber 19-kv, dom 4, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
108,Jennifer Phelps ,21,Female,0.0,+3139920889,Toddstad,Unknown,1997-03-27 20:53:00,Unknown,0.0,inactive,0.0,good,18300.0,1972-01-20 22:38:21,"30197 Mary Fork, South Brittany",,,,,,,,,,,,,,,30197,South Brittany,Unknown
109,Toni Mcdonald,22,Unknown,61.0,+3625226895,New Paulton,Unknown,1982-01-02 00:00:00,Unknown,0.0,pending,0.0,  excellent  ,220.0,2018-02-18 00:00:00,UZ 100223 Tashkent Port David,,,,,,,,,,,,,,,100223,Unknown,Unknown
110,Unknown,19,Male,0.0,+6612351246,West Justinborough,Unknown,1990-07-16 00:00:00,Data Science,0.0,inactive,3.19,good,210.0,1993-07-15 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
111,Justin Bell ,21,Male,70.0,+5027077552,Fullerland,Unknown,2011-06-29 05:58:09,Python,0.0,inactive,0.0,good,252.0,2021-07-05 20:20:00,"BROKEN,ADDRESS,DATA,,,","['despite', 'result']",3.0,2.0,4.0,"['sound', 'until']",1.0,1321.0,825.0,laptop,Dell,2024.0,phone,Xiaomi,2018.0,Unknown,Unknown,Unknown
112,Unknown,20,Female,81.0,Unknown,New Emilytown,Unknown,,Unknown,0.0,pending,3.56,good,200.0,2020-06-15 00:00:00,"BROKEN,ADDRESS,DATA,,,","['song', 'chance']",4.0,3.0,3.0,"['concern', 'evidence']",5.0,1473.0,226.0,laptop,Lenovo,2017.0,phone,Samsung,2022.0,Unknown,Unknown,Unknown
113,Joseph Burton ,21,Unknown,0.0,Unknown,East Saraville,shannon36@york-vargas.com,1989-02-18 05:14:00,Data Science,0.0,pending,0.0,good,27000.0,1984-08-15 00:00:00,"Apartment 19, Scotthaven district, Tashkent, UZ, 100170","['he', 'magazine']",5.0,4.0,3.0,"['resource', 'late']",3.0,945.0,632.0,laptop,HP,2022.0,phone,Samsung,2018.0,100170,Tashkent, Scotthaven district
114,Unknown,22,Unknown,78.0,+5404929940,Hallton,Unknown,1982-01-17 06:40:00,Data Science,0.0,inactive,3.72,None,289.0,2005-07-24 00:00:00,UZ 100075 Tashkent Boothtown,"['degree', 'two']",4.0,3.0,1.0,"['front', 'change']",2.0,1402.0,1448.0,laptop,Dell,2023.0,phone,Xiaomi,2024.0,100075,Unknown,Unknown
115,Thomas Meyer,20,Female,76.0,Unknown,East Robert,pparker@peters-hall.com,2004-06-19 00:00:00,Unknown,0.0,pending,0.0,None,148.0,1993-12-03 04:42:51,"Apartment 5, Fosterside district, Tashkent, UZ, 100730",,,,,,,,,,,,,,,100730,Tashkent, Fosterside district
116,Susan Bowen,20,Female,50.0,+3063198751,Port Traceyton,Unknown,,Unknown,0.0,pending,0.0,  excellent  ,170.0,2018-04-19 07:18:46,"9072 Pratt Summit Suite 990, South Jason","['send', 'parent']",4.0,4.0,2.0,"['care', 'fly']",3.0,330.0,788.0,laptop,HP,2022.0,phone,Xiaomi,2024.0,Unknown,South Jason,Unknown
117,Richard Burton,21,Unknown,0.0,Unknown,Catherineview,Unknown,1978-06-06 00:00:00,Unknown,0.0,inactive,0.0,good,17200.0,2021-07-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","['although', 'at']",4.0,2.0,4.0,"['simple', 'fire']",1.0,993.0,869.0,laptop,Lenovo,2016.0,phone,Apple,2018.0,Unknown,Unknown,Unknown
118,Andrew Taylor ,0,Unknown,80.0,+8448413465,Marvinmouth,Unknown,2010-06-30 00:00:00,Python,0.0,pending,0.0,None,79.0,,"392 Christopher Center, Port Lindseyfort","['research', 'keep']",5.0,4.0,3.0,"['recently', 'her']",4.0,1157.0,606.0,laptop,Lenovo,2021.0,phone,Samsung,2022.0,Unknown,Port Lindseyfort,Unknown
119,Unknown,22,Female,0.0,+16213546546,Port Andrew,sharonbrooks@hotmail.com,1995-01-18 00:00:00,Python,0.0,active,0.0,  excellent  ,61.0,,"Barryborough 13-kv, dom 6, Tashkent","['think', 'establish']",2.0,2.0,2.0,"['stop', 'modern']",2.0,335.0,1288.0,laptop,Dell,2019.0,phone,Apple,2024.0,Unknown,Tashkent,Unknown
120,Raymond Stewart ,18,Unknown,76.0,Unknown,Alexanderhaven,Unknown,2015-01-01 19:00:00,Unknown,0.0,active,0.0,good,7300.0,1990-08-02 00:00:00,"BROKEN,ADDRESS,DATA,,,","['loss', 'own']",2.0,1.0,5.0,"['foot', 'town']",5.0,593.0,527.0,laptop,Lenovo,2016.0,phone,Apple,2018.0,Unknown,Unknown,Unknown
121,Andrew Mcdowell,18,Unknown,0.0,+6519073802,Isaacshire,Unknown,2022-10-05 00:00:00,Data Science,0.0,pending,0.0,None,194.0,1970-06-16 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
122,Glenn Jordan,21,Female,0.0,+2461618310,Jonesbury,Unknown,1975-08-05 14:03:00,Unknown,0.0,inactive,1.55,None,152.0,1970-05-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","['manage', 'senior']",1.0,1.0,3.0,"['artist', 'bit']",4.0,1201.0,902.0,laptop,HP,2020.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
123,Chelsea Thomas ,18,Female,71.0,Unknown,New Hayleymouth,Unknown,1973-06-16 00:00:00,Unknown,0.0,pending,0.0,good,58.0,1979-02-26 00:00:00,"55540 Wilson Islands, West Steventon",,,,,,,,,,,,,,,55540,West Steventon,Unknown
124,Unknown,0,Male,0.0,Unknown,Lake Denisemouth,Unknown,1994-04-23 00:00:00,Data Science,0.0,pending,0.0,average,199.0,2024-11-01 00:00:00,"East Andrewshire 1-kv, dom 31, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
125,Unknown,0,Unknown,0.0,+18445818285,Joneston,Unknown,2004-06-24 00:00:00,Unknown,0.0,active,0.0,excellent,174.0,1977-02-20 00:00:00,UZ 100418 Tashkent West Angelafort,"['worker', 'rise']",4.0,2.0,4.0,"['debate', 'chair']",4.0,668.0,1032.0,laptop,Lenovo,2023.0,phone,Xiaomi,2019.0,100418,Unknown,Unknown
126,Mark Scott ,21,Unknown,79.0,+3599961128,Port Carolyn,Unknown,2008-05-21 00:00:00,Data Science,87.0,pending,0.0,excellent,299.0,1993-10-25 10:56:20,"BROKEN,ADDRESS,DATA,,,","['bed', 'agree']",2.0,1.0,1.0,"['town', 'expect']",4.0,431.0,751.0,laptop,HP,2024.0,phone,Xiaomi,2023.0,Unknown,Unknown,Unknown
127,Lindsey Jacobs,20,Unknown,81.0,Unknown,Bushmouth,Unknown,1993-07-10 00:00:00,Data Science,87.0,pending,0.0,  excellent  ,293.0,,"Apartment 41, Lake Patriciaborough district, Tashkent, UZ, 100625",,,,,,,,,,,,,,,100625,Tashkent, Lake Patriciaborough district
128,Michael Gay ,20,Male,83.0,+5800476884,East Carlaville,Unknown,2017-02-19 00:00:00,Unknown,0.0,active,0.0,None,286.0,1983-09-03 00:00:00,UZ 100183 Tashkent Padillaborough,"['campaign', 'create']",1.0,2.0,4.0,"['coach', 'support']",3.0,676.0,844.0,laptop,HP,2022.0,phone,Xiaomi,2023.0,100183,Unknown,Unknown
129,Jeffrey Murphy ,19,Female,88.0,+17716853844,North Jessica,Unknown,2004-03-22 15:35:33,Unknown,0.0,pending,0.0,good,222.0,2007-02-01 00:00:00,"1902 William Causeway Apt. 941, South Melissa",,,,,,,,,,,,,,,Unknown,South Melissa,Unknown
130,Tamara Nguyen ,22,Female,0.0,Unknown,South Nathanberg,Unknown,2001-10-10 09:28:00,Unknown,63.0,inactive,0.0,None,228.0,,"Apartment 22, Gillside district, Tashkent, UZ, 100582",,,,,,,,,,,,,,,100582,Tashkent, Gillside district
131,Maxwell Dickson,18,Female,100.0,+5665036519,West Ricardo,Unknown,2001-11-14 05:57:00,Unknown,0.0,pending,0.0,  excellent  ,205.0,1974-11-13 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
132,Unknown,19,Female,0.0,+0017958171695,West Jacobmouth,Unknown,1981-03-22 00:00:00,Unknown,87.0,pending,0.0,good,29000.0,1974-05-24 00:00:00,"BROKEN,ADDRESS,DATA,,,","['vote', 'poor']",4.0,4.0,2.0,"['far', 'safe']",1.0,961.0,1331.0,laptop,Dell,2016.0,phone,Apple,2021.0,Unknown,Unknown,Unknown
133,Unknown,20,Female,79.0,+0012941338991,Whiteburgh,Unknown,1995-02-20 00:05:00,Unknown,0.0,inactive,0.0,  excellent  ,142.0,,UZ 100829 Tashkent Robertton,,,,,,,,,,,,,,,100829,Unknown,Unknown
134,Unknown,21,Unknown,77.0,Unknown,Woodmouth,Unknown,1987-08-24 07:42:43,Unknown,0.0,pending,0.0,good,9400.0,2010-04-14 10:07:00,"Apartment 50, North Daniel district, Tashkent, UZ, 100874",,,,,,,,,,,,,,,100874,Tashkent, North Daniel district
135,Victoria Davidson ,0,Unknown,92.0,+4999482352,Jessicatown,Unknown,1981-11-05 00:00:00,Unknown,0.0,inactive,0.0,average,12900.0,1974-02-15 00:00:00,"Apartment 10, Port Brittney district, Tashkent, UZ, 100582","['catch', 'interesting']",5.0,2.0,2.0,"['environment', 'understand']",0.0,1007.0,1457.0,laptop,Lenovo,2021.0,phone,Samsung,2019.0,100582,Tashkent, Port Brittney district
136,Thomas Dillon,20,Female,50.0,+2291253095,Zhangbury,Unknown,2022-10-23 00:00:00,Unknown,77.0,inactive,0.0,excellent,126.0,2023-09-22 11:14:57,UZ 100820 Tashkent West John,"['born', 'quality']",3.0,1.0,3.0,"['positive', 'shoulder']",1.0,1346.0,1186.0,laptop,HP,2017.0,phone,Samsung,2022.0,100820,Unknown,Unknown
137,Dylan Rodriguez ,0,Unknown,75.0,Unknown,North Luketown,Unknown,2001-04-21 22:30:00,Unknown,0.0,inactive,0.0,None,154.0,,"Apartment 40, Jonesborough district, Tashkent, UZ, 100895","['bed', 'customer']",5.0,1.0,4.0,"['various', 'son']",4.0,1009.0,1110.0,laptop,Lenovo,2020.0,phone,Apple,2019.0,100895,Tashkent, Jonesborough district
138,Brianna Wong,0,Unknown,87.0,Unknown,Sototon,Unknown,,Python,0.0,inactive,0.0,excellent,111.0,1998-09-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","['sea', 'guy']",4.0,5.0,2.0,"['past', 'during']",4.0,1344.0,1336.0,laptop,Dell,2024.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
139,Unknown,22,Unknown,0.0,+4746413490,Georgestad,kgreen@ortega.com,2015-08-19 00:00:00,Unknown,0.0,inactive,0.0,None,86.0,1975-03-29 00:00:00,UZ 100502 Tashkent West Jennifer,"['every', 'small']",3.0,2.0,5.0,"['green', 'there']",4.0,496.0,1240.0,laptop,Dell,2017.0,phone,Samsung,2021.0,100502,Unknown,Unknown
140,Ann Young,20,Unknown,0.0,+3056901742,North Leestad,Unknown,,Unknown,0.0,active,0.0,  excellent  ,171.0,1984-02-01 14:56:00,"Apartment 50, Kimberlychester district, Tashkent, UZ, 100258",,,,,,,,,,,,,,,100258,Tashkent, Kimberlychester district
141,Zachary Thornton,20,Unknown,0.0,+4622735066,Stephensonfurt,Unknown,1981-01-03 19:15:00,Unknown,0.0,pending,0.0,None,218.0,1994-11-04 00:00:00,UZ 100077 Tashkent Aguilarmouth,"['order', 'hour']",5.0,4.0,1.0,"['smile', 'check']",1.0,903.0,373.0,laptop,Lenovo,2017.0,phone,Apple,2023.0,100077,Unknown,Unknown
142,David Graves ,0,Female,0.0,+5966273929,South Johnshire,Unknown,,Data Science,0.0,active,0.0,None,162.0,1982-10-27 00:00:00,"Martinmouth 11-kv, dom 16, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
143,Unknown,20,Female,91.0,+3113824273,Byrdmouth,johnsamy@hotmail.com,2003-09-11 17:40:42,Unknown,0.0,pending,3.69,  excellent  ,112.0,2022-04-11 12:18:00,"Apartment 39, Tylerland district, Tashkent, UZ, 100293",,,,,,,,,,,,,,,100293,Tashkent, Tylerland district
144,Unknown,21,Female,63.0,+0017075309445,Paulchester,Unknown,2009-02-04 10:55:08,Data Science,0.0,pending,0.0,None,298.0,1975-05-14 09:25:00,"Lake Matthew 4-kv, dom 24, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
145,Unknown,18,Unknown,0.0,+9482345778,South Thomasfort,walkerlisa@hotmail.com,2006-01-10 00:00:00,Data Science,69.0,active,0.0,average,203.0,2022-09-18 00:00:00,"6231 Patrick Inlet, North Robertfurt",,,,,,,,,,,,,,,Unknown,North Robertfurt,Unknown
146,Theresa Compton,22,Female,0.0,+7035280200,New Andrew,Unknown,1985-08-23 00:00:00,Data Science,0.0,inactive,0.0,excellent,146.0,1992-05-30 00:00:00,"East Michaelport 23-kv, dom 49, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
147,Unknown,18,Male,0.0,+15470674434,Mitchellton,Unknown,2022-11-13 00:00:00,Unknown,0.0,inactive,0.0,good,89.0,1973-04-30 00:00:00,"Robertville 11-kv, dom 22, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
148,Louis Gillespie ,20,Female,0.0,Unknown,Port Marymouth,Unknown,2025-08-20 06:01:00,Unknown,0.0,inactive,0.0,average,175.0,1982-06-16 00:00:00,"Pamelaborough 22-kv, dom 11, Tashkent","['point', 'product']",4.0,4.0,2.0,"['line', 'dream']",4.0,1056.0,1038.0,laptop,Dell,2016.0,phone,Samsung,2021.0,Unknown,Tashkent,Unknown
149,Unknown,18,Male,0.0,+2662097518,Shannonhaven,Unknown,2005-08-23 00:00:00,Unknown,0.0,active,0.0,None,297.0,1980-01-05 00:00:00,"Ewingview 29-kv, dom 16, Tashkent","['possible', 'should']",1.0,4.0,5.0,"['public', 'soldier']",5.0,1435.0,1303.0,laptop,Lenovo,2022.0,phone,Apple,2021.0,Unknown,Tashkent,Unknown
150,Unknown,0,Unknown,91.0,+3967964477,Jessicaview,Unknown,,Unknown,69.0,inactive,0.0,excellent,27300.0,1992-08-10 16:01:00,"Port Beth 17-kv, dom 5, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
151,Natasha Mayer,20,Male,0.0,+0538532569,Millermouth,Unknown,2011-06-11 00:00:00,Data Science,0.0,active,0.0,good,173.0,2007-06-07 11:04:00,"579 Alyssa Lake, Port Sarah",,,,,,,,,,,,,,,Unknown,Port Sarah,Unknown
152,Andrew Ramirez ,20,Unknown,0.0,+10755785425,Alicialand,Unknown,2000-07-25 00:00:00,Data Science,0.0,inactive,0.0,  excellent  ,163.0,1991-08-10 03:06:00,"815 Maxwell Pike Apt. 262, Eddiemouth","['morning', 'chair']",1.0,2.0,3.0,"['way', 'level']",1.0,367.0,1052.0,laptop,Lenovo,2021.0,phone,Xiaomi,2020.0,Unknown,Eddiemouth,Unknown
153,Unknown,0,Male,0.0,Unknown,Lake Nathanport,Unknown,2015-05-12 00:00:00,Data Science,0.0,active,0.0,None,128.0,1982-07-06 04:56:00,"Frankport 5-kv, dom 9, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
154,Heather Meyers,21,Female,86.0,+0013981249448,East Donaldview,beverly27@martinez.com,2002-02-23 00:00:00,Unknown,87.0,pending,0.0,None,175.0,2002-12-06 00:00:00,"BROKEN,ADDRESS,DATA,,,","['represent', 'statement']",3.0,1.0,3.0,"['right', 'land']",2.0,1296.0,574.0,laptop,HP,2020.0,phone,Apple,2023.0,Unknown,Unknown,Unknown
155,John Blevins,0,Female,0.0,+0010610176352,West Alicia,Unknown,2001-02-08 19:22:00,Python,0.0,pending,0.0,None,152.0,1970-04-12 00:00:00,"Apartment 14, East Catherinechester district, Tashkent, UZ, 100015","['herself', 'long']",4.0,3.0,2.0,"['meet', 'site']",3.0,851.0,1191.0,laptop,Dell,2021.0,phone,Apple,2022.0,100015,Tashkent, East Catherinechester district
156,Unknown,0,Unknown,83.0,+4467793909,Davidshire,Unknown,2025-01-10 00:00:00,Unknown,0.0,active,0.0,average,114.0,2023-07-15 00:00:00,"Andersonfort 14-kv, dom 48, Tashkent","['economic', 'art']",4.0,2.0,5.0,"['example', 'finish']",3.0,314.0,1066.0,laptop,HP,2022.0,phone,Apple,2020.0,Unknown,Tashkent,Unknown
157,Unknown,0,Unknown,87.0,+4750325706,Jacksonmouth,Unknown,1974-01-13 22:52:00,Data Science,0.0,pending,0.0,excellent,248.0,1988-07-20 00:00:00,"19489 Bradford Hill, North Ericchester","['summer', 'go']",4.0,4.0,1.0,"['company', 'everything']",4.0,730.0,1199.0,laptop,Dell,2017.0,phone,Samsung,2024.0,19489,North Ericchester,Unknown
158,Sara Arnold,22,Male,73.0,+3856317821,Wilsonborough,Unknown,1977-10-05 16:43:00,Unknown,93.0,inactive,0.0,  excellent  ,238.0,,"BROKEN,ADDRESS,DATA,,,","['southern', 'various']",4.0,4.0,4.0,"['catch', 'action']",5.0,461.0,1135.0,laptop,Lenovo,2019.0,phone,Samsung,2021.0,Unknown,Unknown,Unknown
159,Unknown,20,Unknown,0.0,+0013833536956,North Michael,Unknown,,Unknown,70.0,pending,0.0,average,259.0,1992-07-18 18:26:00,"Apartment 29, New Hannahton district, Tashkent, UZ, 100981",,,,,,,,,,,,,,,100981,Tashkent, New Hannahton district
160,Eric Smith,21,Female,87.0,Unknown,Maryshire,Unknown,1983-04-08 10:45:00,Unknown,96.0,inactive,0.0,good,113.0,1975-04-28 00:00:00,"BROKEN,ADDRESS,DATA,,,","['identify', 'bag']",4.0,1.0,5.0,"['heavy', 'during']",4.0,420.0,723.0,laptop,Lenovo,2024.0,phone,Samsung,2024.0,Unknown,Unknown,Unknown
161,Unknown,0,Male,50.0,Unknown,Davenportshire,Unknown,2010-04-18 00:00:00,Python,84.0,pending,2.92,None,223.0,2008-12-09 00:00:00,"Apartment 21, Thomasfurt district, Tashkent, UZ, 100606","['campaign', 'and']",1.0,2.0,3.0,"['until', 'prepare']",4.0,1060.0,1281.0,laptop,Lenovo,2020.0,phone,Apple,2022.0,100606,Tashkent, Thomasfurt district
162,Ryan Jones ,0,Female,67.0,Unknown,West Saraborough,Unknown,,Unknown,0.0,active,4.35,  excellent  ,231.0,2019-12-21 00:00:00,"795 Martinez Springs, Edwardsshire",,,,,,,,,,,,,,,Unknown,Edwardsshire,Unknown
163,Ana Ruiz ,0,Male,92.0,+0560032424,Andrewston,Unknown,,Data Science,0.0,pending,3.96,None,141.0,1976-12-20 15:53:18,"3281 Kathleen Court, Port Stephenview","['animal', 'wind']",1.0,4.0,4.0,"['suggest', 'question']",2.0,225.0,1014.0,laptop,Lenovo,2016.0,phone,Xiaomi,2019.0,Unknown,Port Stephenview,Unknown
